9952426,73
10014552,4909
10095232,331
10099950,5702
10132892,3586
10136626,4307
10210677,4559
10255812,12777
10422793,207
10592438,3881
10595489,3362
10678449,5501
10764226,143
11045096,5848
11097836,4001
11481389,4896
11557472,239
11635178,0
11711100,5607
11711636,4417
11780124,5770
11788268,6839
11800905,145
11906239,4321
11914966,3277
11929369,6233
11941800,4417
12401265,448
12409642,5481
12451991,4544
12561507,2934
12564089,4006
12569093,5571
12572098,250
12572752,7472
12703703,11433
12753764,201
12768029,5218
12787016,8455
12918171,6435
12956674,25
13060917,4258
13107618,4908
13336372,4498
13452029,4930
13474623,225
13498766,4112
13532626,4258
13594853,239
13693084,3966
13751180,3979
13856231,4377
13908259,0
13934616,0
13985896,5254
14095459,4605
14099484,19775
14113811,275
14245992,4564
14262733,4800
14289423,195
14339722,109
14343336,3979
14367353,4024
14404386,5074
14411646,4977
14523293,113
14548487,4788
14693335,4201
14759689,6353
14789055,4128
14820865,137
14895172,186
14901389,83
15034737,4920
15063964,3955
15092233,4148
15149291,3979
15343952,5510
15410849,5215
15416092,5717
15431986,5182
15519926,4844
15586718,6010
15641711,5894
15808622,3663
15880950,4779
15963625,6002
16018733,4584
16075571,4259
16089695,3881
16187687,5425
16188573,4771
16239251,5226
16277400,4544
16363786,4995
16401974,4080
16412231,4673
16430058,9234
16595101,4338
